TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0127,84,5,1220,213831,0,3297,1.0,X,1,2020
1,0127,84,5,1220,3380,0,76,2.0,X,1,2020
1,0127,87,5,1220,30147,0,242,1.0,X,1,2020
1,01XX,3,1,1220,8510199,962627,155904,1.0,X,1,2020
1,01XX,8,1,1220,10619,18026,208,2.0,X,1,2020
1,01XX,8,3,1220,79324,14965,3769,2.0,X,1,2020
1,01XX,28,1,1220,968732,499809,1910,2.0,X,1,2020
1,01XX,37,3,1220,13777,21,270,2.0,X,1,2020
1,01XX,38,3,1220,3593,7,133,1.0,X,1,2020
1,01XX,39,1,1220,46218,17144,906,2.0,X,1,2020
1,01XX,39,3,1220,8584,2433,207,1.0,X,1,2020
1,01XX,42,3,1220,11300,383,198,1.0,X,1,2020
1,01XX,42,3,1220,17477,136,342,2.0,X,1,2020
1,01XX,49,3,1220,3725,57,137,1.0,X,1,2020
1,01XX,72,1,1220,11771,142346,610,1.0,X,1,2020
1,01XX,73,3,1220,5089,2,100,1.0,X,1,2020
1,01XX,74,1,1220,44093,11089,2058,1.0,X,1,2020
1,01XX,76,1,1220,3152,1322,142,1.0,X,1,2020
1,01XX,76,3,1220,14246,3141,1796,1.0,X,1,2020
1,01XX,84,3,1220,12313,62,598,1.0,X,1,2020
1,01XX,84,3,1220,3989,1,77,2.0,X,1,2020
1,01XX,85,3,1220,31362,1586,2440,2.0,X,1,2020
1,01XX,87,3,1220,34603,963,729,1.0,X,1,2020
1,01XX,88,3,1220,25853,12,49,1.0,X,1,2020
1,01XX,90,3,1220,46153,62,267,1.0,X,1,2020
1,01XX,90,3,1220,125241,64,444,2.0,X,1,2020
1,01XX,94,3,1220,15637,1156,1036,1.0,X,1,2020
1,0201,1,5,1220,27081,0,529,1.0,X,1,2020
1,0201,32,5,1220,4568,0,530,1.0,X,1,2020
1,0201,48,5,1220,24670,0,483,1.0,X,1,2020
1,0201,78,5,1220,6189,0,267,1.0,X,1,2020
1,0201,85,5,1220,23987,0,103,1.0,X,1,2020
1,0201,87,5,1220,9103,0,115,2.0,X,1,2020
1,0201,98,5,1220,13597,0,114,2.0,X,1,2020
1,0203,12,5,1220,4455,0,167,1.0,X,1,2020
1,0203,23,5,1220,97714,0,12987,1.0,X,1,2020
1,0203,25,6,1220,19526,0,380,1.0,X,1,2020
1,0203,32,5,1220,69869,0,974,1.0,X,1,2020
1,0203,39,5,1220,55860,0,940,1.0,X,1,2020
1,0203,44,5,1220,180152,0,4486,1.0,X,1,2020
1,0203,51,5,1220,13968,0,256,1.0,X,1,2020
1,0203,73,5,1220,4781,0,93,2.0,X,1,2020
1,0203,84,5,1220,213820,0,5811,1.0,X,1,2020
1,0203,84,5,1220,6160,0,120,2.0,X,1,2020
1,0206,12,5,1220,5153,0,194,1.0,X,1,2020
1,0206,42,5,1220,24157,0,137,2.0,X,1,2020
1,0206,44,5,1220,684834,0,20509,1.0,X,1,2020
1,0206,48,5,1220,12411,0,1654,1.0,X,1,2020
1,0206,73,5,1220,3004,0,28,1.0,X,1,2020
1,0206,82,5,1220,15138,0,105,2.0,X,1,2020
1,0206,92,5,1220,11604,0,41,2.0,X,1,2020
1,0206,94,5,1220,3043,0,118,2.0,X,1,2020
1,0207,30,5,1220,16790,0,329,1.0,X,1,2020
1,0207,39,5,1220,7447,0,382,1.0,X,1,2020
1,0207,76,5,1220,4691,0,91,1.0,X,1,2020
1,0209,8,5,1220,62694,0,1226,1.0,X,1,2020
1,0209,12,5,1220,26552,0,698,1.0,X,1,2020
1,0209,13,5,1220,45843,0,712,2.0,X,1,2020
1,0209,15,5,1220,58900,0,1318,2.0,X,1,2020
1,0209,16,5,1220,197964,0,12954,1.0,X,1,2020
